2.738000000000000000e+07 1.169437942999999933e+02
2.213800000000000000e+07 5.943597794000000079e+01
2.075800000000000000e+07 5.100687027000000207e+00
2.745900000000000000e+07 6.194771193999999781e+01
5.195800000000000000e+07 3.171112298999999801e+00
2.777000000000000000e+07 1.745332146000000151e+01
2.174400000000000000e+07 5.661709213000000318e+01
2.340700000000000000e+07 5.342541122000000087e+01
2.177500000000000000e+07 5.877605820000000136e+01
5.088000000000000000e+07 1.713984488999999911e+01
2.574100000000000000e+07 6.989713286999999298e+01
5.163400000000000000e+07 1.345557555999999977e+02
2.697300000000000000e+07 1.475165939000000037e+01
2.728400000000000000e+07 5.516906738000000132e+01
2.044700000000000000e+07 6.172728062000000016e+00
2.230700000000000000e+07 1.949302367999999888e+02
5.070300000000000000e+07 3.678750610000000165e+01
2.730000000000000000e+07 5.293670654000000297e+01
5.206600000000000000e+07 1.589919433999999967e+02
2.707400000000000000e+07 1.086366119000000054e+02
2.353700000000000000e+07 5.581202030000000036e+00
2.003900000000000000e+07 4.178021621999999979e+01
3.001600000000000000e+07 9.031902312999999793e+00
3.363500000000000000e+07 7.270616913000000636e+01
3.073300000000000000e+07 5.999241828999999804e+00
2.108900000000000000e+07 2.736817169000000050e+01
5.098400000000000000e+07 3.421264267000000103e+01
2.044900000000000000e+07 4.850007534000000398e+00
2.333100000000000000e+07 1.180016327000000054e+01
2.258900000000000000e+07 9.534183502000000487e+01
3.325500000000000000e+07 1.392900275999999948e+01
3.340800000000000000e+07 6.951107788000000198e+01
2.439700000000000000e+07 1.519474888000000057e+01
2.589300000000000000e+07 3.569617843999999707e+01
5.153600000000000000e+07 5.359019278999999969e+00
2.766200000000000000e+07 3.332346343999999760e+01
2.446800000000000000e+07 2.391769980999999845e+01
2.258200000000000000e+07 1.054682540999999958e+02
5.099100000000000000e+07 2.482646751000000052e+01
2.781500000000000000e+07 4.245424271000000260e+01
2.242100000000000000e+07 1.845386962999999980e+02
5.305300000000000000e+07 7.232831572999999992e+01
2.199600000000000000e+07 1.110936049999999966e+02
2.336600000000000000e+07 3.530135726999999690e+01
2.095000000000000000e+07 6.629956054999999537e+01
2.008300000000000000e+07 6.956713104000000669e+01
2.453400000000000000e+07 4.887208938999999752e+00
2.744800000000000000e+07 6.824389648000000363e+01
3.071900000000000000e+07 3.475574492999999876e+00
2.381000000000000000e+07 5.416994572000000119e+00
5.054100000000000000e+07 1.005703354000000083e+01
2.011300000000000000e+07 3.414480686000000098e+00
3.416200000000000000e+07 3.138076544000000023e+00
2.265000000000000000e+07 1.301954498000000058e+02
2.009200000000000000e+07 4.354725838000000238e+00
2.787000000000000000e+07 2.127638817000000060e+01
2.659600000000000000e+07 4.269797134000000227e+01
3.333600000000000000e+07 6.358033752000000050e+01
5.020500000000000000e+07 3.998782396000000183e+00
2.067900000000000000e+07 1.873800277999999864e+01
2.670100000000000000e+07 2.723476409999999959e+01
5.413300000000000000e+07 7.087398528999999314e+01
3.348100000000000000e+07 5.416858291999999864e+01
2.591500000000000000e+07 1.845572852999999824e+01
2.131500000000000000e+07 4.904557799999999901e+01
2.296900000000000000e+07 1.420399017000000015e+02
2.545300000000000000e+07 1.189865398000000063e+01
5.149800000000000000e+07 5.751343917999999888e+01
2.344200000000000000e+07 4.131542206000000306e+01
5.035400000000000000e+07 5.791951179999999866e+00
2.295600000000000000e+07 1.201984558000000050e+02
5.054900000000000000e+07 1.436963653999999906e+02
5.164000000000000000e+07 1.686133881000000088e+02
2.417500000000000000e+07 4.319531440999999639e+00
